,userId,movieId,rating,timestamp
334,528,1999,4,0
335,262,4330,2,0
336,528,871,2,0
337,262,3381,4,0
338,262,376,2,0
339,262,4638,2,0
340,262,6962,3,0
341,262,4372,3,0
342,21,3387,1,0
343,21,5360,3,0
344,21,3899,3,0
345,21,5661,3,0
346,262,6421,1,0
347,528,4873,2,0
348,21,6043,2,0
349,528,6366,2,0
350,21,2056,1,0
351,528,3162,2,0
352,21,1868,3,0
353,528,84,2,0
354,21,7078,4,0
355,528,3229,1,0
356,21,7651,3,0
357,528,1500,4,0
358,21,3740,2,0
359,528,8465,2,0
360,262,1259,3,0
361,528,3353,1,0
362,262,325,4,0
363,262,2658,1,0
364,262,8260,1,0
365,262,6680,2,0
366,262,5895,2,0
367,262,1951,4,0
368,262,6630,1,0
369,450,2480,1,0
370,450,645,2,0
371,450,1333,3,0
372,450,4149,3,0
373,450,6536,4,0
374,450,500,2,0
375,450,2106,3,0
376,450,6193,1,0
377,21,4077,3,0
378,21,920,4,0
379,21,291,2,0
380,528,346,3,0
381,528,4620,1,0
382,262,5267,3,0
383,528,2315,2,0
384,21,5994,2,0
385,262,2846,3,0
386,528,5863,2,0
387,21,7222,4,0
388,528,581,2,0
389,21,576,3,0
390,528,547,3,0
391,21,1176,1,0
392,528,822,3,0
393,21,8670,4,0
394,528,4911,4,0
395,21,2628,1,0
396,528,4980,1,0
397,21,2646,2,0
398,528,1540,4,0
399,528,5356,3,0
400,262,8029,1,0
401,528,7112,4,0
402,262,2342,1,0
403,262,2204,2,0
404,262,6231,4,0
405,262,755,3,0
406,262,6004,4,0
407,21,8166,2,0
408,262,7155,2,0
409,450,6002,1,0
410,450,2812,2,0
411,450,5842,2,0
412,450,5524,2,0
413,450,3922,2,0
414,450,612,1,0
415,450,206,3,0
416,450,4167,1,0
417,450,6599,3,0
418,21,1392,4,0
419,450,4500,4,0
420,21,676,3,0
421,450,4079,1,0
422,528,1241,1,0
423,21,1386,1,0
424,262,780,4,0
425,528,4173,1,0
426,21,424,2,0
427,262,1430,4,0
428,528,3111,4,0
429,21,8075,3,0
430,262,5462,4,0
431,528,2030,2,0
432,21,6304,2,0
433,528,1225,2,0
434,21,2794,2,0
435,528,5990,4,0
436,21,8273,1,0
437,528,353,2,0
438,21,24,4,0
439,528,8519,4,0
440,21,1067,1,0
441,528,2878,3,0
442,21,3011,2,0
443,21,7736,1,0
444,21,546,1,0
445,21,451,4,0
446,21,51,1,0
447,21,3898,2,0
448,21,2506,3,0
449,21,5226,2,0
450,21,2583,2,0
451,21,4534,4,0
452,21,8430,2,0
453,21,2435,1,0
454,21,1082,4,0
455,21,3536,1,0
456,21,8419,4,0
457,21,3687,3,0
458,21,4711,4,0
459,21,6650,1,0
460,21,3552,2,0
461,21,2746,2,0
462,21,2245,2,0
463,21,179,3,0
464,21,7003,4,0
465,21,8405,2,0
466,21,6180,3,0
467,21,680,2,0
468,21,37,3,0
469,21,246,2,0
470,21,2256,3,0
471,21,3311,1,0
472,21,7338,3,0
473,21,5186,1,0
474,21,715,4,0
475,22,1854,1,0
476,22,7472,3,0
477,22,4596,4,0
478,22,2983,2,0
479,22,7916,4,0
480,21,1446,4,0
481,21,1212,4,0
482,21,5135,3,0
483,21,2088,3,0
484,22,8376,1,0
485,22,5729,3,0
486,22,7767,1,0
487,22,8280,3,0
488,22,729,1,0
489,22,1220,2,0
490,22,5118,3,0
491,262,5140,4,0
492,262,2486,3,0
493,262,8497,4,0
494,262,3414,1,0
495,262,7817,3,0
496,262,2807,2,0
497,262,2134,1,0
498,262,7090,3,0
499,262,8086,1,0
500,262,1466,3,0
501,262,5873,2,0
502,262,6238,3,0
503,262,8424,1,0
504,262,4609,2,0
505,262,8015,1,0
506,262,7060,3,0
507,262,988,2,0
508,262,5374,1,0
509,262,5352,1,0
510,262,8367,4,0
511,262,6669,4,0
512,262,7810,1,0
513,262,1885,2,0
514,262,1558,3,0
515,262,3210,2,0
516,262,6925,4,0
517,262,5360,2,0
518,262,7394,4,0
519,262,8646,1,0
520,262,6129,4,0
521,262,4298,2,0
522,262,4949,3,0
523,262,4496,2,0
524,262,3266,2,0
525,262,8357,3,0
526,452,6031,2,0
527,262,4145,1,0
528,452,3384,1,0
529,262,5230,2,0
530,452,6597,4,0
531,452,8387,4,0
532,452,8372,2,0
533,452,3981,3,0
534,452,8028,1,0
535,452,6416,2,0
536,452,7982,3,0
537,452,2827,1,0
538,262,2341,2,0
539,262,8671,2,0
540,262,7593,4,0
541,1,1348,4,0
542,1,4881,4,0
543,1,2450,2,0
544,1,7069,2,0
545,262,6333,3,0
546,1,5706,4,0
547,262,5959,4,0
548,1,7831,4,0
549,262,2082,1,0
550,452,8497,4,0
551,1,3874,4,0
552,262,2563,3,0
553,452,7355,2,0
554,1,3101,3,0
555,262,6387,2,0
556,452,4673,3,0
557,1,6027,3,0
558,262,7569,1,0
559,452,3803,4,0
560,1,7765,1,0
561,452,8589,3,0
562,452,5070,2,0
563,452,7396,2,0
564,452,1811,1,0
565,452,5632,3,0
566,452,6209,2,0
567,262,5646,4,0
568,262,6092,2,0
569,262,3691,2,0
570,262,3802,1,0
571,2,4130,3,0
572,2,1900,2,0
573,2,8705,1,0
574,2,2864,2,0
575,2,4726,4,0
576,2,6857,1,0
577,262,5768,3,0
578,452,5191,2,0
579,2,8638,3,0
580,262,264,4,0
581,452,309,3,0
582,2,6278,3,0
583,262,1288,2,0
584,452,809,4,0
585,2,2473,3,0
586,262,3516,4,0
587,452,6050,3,0
588,2,5113,3,0
589,262,3033,1,0
590,452,6650,1,0
591,452,5986,4,0
592,452,3779,4,0
593,452,4640,1,0
594,452,6623,4,0
595,452,5907,4,0
596,262,876,2,0
597,262,3810,4,0
598,262,8709,3,0
599,262,5405,1,0
600,262,5336,4,0
601,2,5856,1,0
602,2,1213,4,0
603,2,3636,1,0
604,2,7214,4,0
605,2,2876,1,0
606,2,4562,4,0
607,452,3510,4,0
608,2,4571,4,0
609,452,5040,4,0
610,2,7573,4,0
611,262,2356,3,0
612,452,8271,1,0
613,2,4026,1,0
614,262,5091,1,0
615,452,2979,4,0
616,2,4498,3,0
617,262,1700,4,0
618,452,4460,4,0
619,262,4997,3,0
620,452,4647,1,0
621,452,8389,1,0
622,452,2221,2,0
623,452,4824,3,0
624,452,5392,3,0
625,262,6565,3,0
626,262,2167,1,0
627,262,4575,3,0
628,262,6030,1,0
629,2,6014,3,0
630,262,4152,2,0
631,2,6065,3,0
632,262,8010,2,0
633,2,1712,1,0
634,2,6008,2,0
635,2,6654,2,0
636,2,5776,3,0
637,452,1951,1,0
638,2,5995,2,0
639,452,7293,3,0
640,2,2852,1,0
641,452,93,1,0
642,2,5460,1,0
643,452,7944,1,0
644,2,6661,3,0
645,262,597,2,0
646,452,5081,4,0
647,262,2016,2,0
648,452,1174,3,0
649,262,4913,1,0
650,452,4633,1,0
651,452,1550,3,0
652,452,1823,2,0
653,452,532,2,0
654,262,5444,2,0
655,262,3022,2,0
656,262,6158,3,0
657,2,5216,2,0
658,262,5779,2,0
659,2,4298,2,0
660,262,2335,1,0
661,2,7011,4,0
662,262,3965,1,0
663,2,2460,1,0
664,262,2446,4,0
665,2,7469,1,0
666,2,5501,1,0
667,452,896,1,0
668,2,1702,1,0
669,452,3104,4,0
670,2,8244,2,0
671,452,7525,3,0
672,2,903,1,0
673,452,5220,4,0
674,2,6979,2,0
675,452,1505,1,0
676,452,4111,3,0
677,262,2010,2,0
678,452,7016,4,0
679,262,7306,2,0
680,452,6567,1,0
681,452,355,2,0
682,452,5462,2,0
683,262,3408,2,0
684,262,2711,3,0
685,2,7590,2,0
686,262,1203,3,0
687,2,4547,1,0
688,262,1371,2,0
689,2,1060,4,0
690,262,4583,3,0
691,2,6396,4,0
692,262,4805,4,0
693,2,8376,2,0
694,262,3545,1,0
695,2,3470,1,0
696,262,5121,3,0
697,2,1428,4,0
698,2,3504,2,0
699,2,6891,1,0
700,2,2749,2,0
701,262,8549,1,0
702,262,4093,3,0
703,262,425,3,0
704,2,602,3,0
705,262,8409,2,0
706,2,7245,1,0
707,262,3282,4,0
708,2,4773,2,0
709,262,6371,3,0
710,2,6875,4,0
711,262,3731,3,0
712,2,8534,4,0
713,262,5812,1,0
714,2,2890,2,0
715,262,5152,3,0
716,2,1399,3,0
717,262,2831,1,0
718,2,3762,3,0
719,2,2808,2,0
720,2,7958,1,0
721,262,7815,1,0
722,262,8529,2,0
723,2,2758,2,0
724,262,222,1,0
725,2,5102,4,0
726,262,2698,2,0
727,2,7675,1,0
728,262,1476,3,0
729,2,1508,4,0
730,262,6101,2,0
731,2,3563,4,0
732,262,3240,1,0
733,2,2159,4,0
734,262,3629,3,0
735,2,4516,1,0
736,262,72,4,0
737,2,163,3,0
738,262,3687,4,0
739,2,6289,3,0
740,2,5014,4,0
741,2,4605,3,0
742,2,7065,1,0
743,2,758,1,0
744,2,1667,3,0
745,2,5004,4,0
746,2,5857,3,0
747,3,2924,1,0
748,3,6858,1,0
749,3,6725,2,0
750,3,7986,3,0
751,22,8085,2,0
752,22,5201,4,0
753,22,7645,4,0
754,22,2719,1,0
755,22,297,4,0
756,22,7154,2,0
757,22,3343,1,0
758,22,1521,1,0
759,22,5014,1,0
760,22,8,2,0
761,22,4728,1,0
762,22,412,3,0
763,22,7022,4,0
764,22,5652,4,0
765,22,3011,1,0
766,22,8430,2,0
767,22,6076,4,0
768,22,8241,3,0
769,22,4672,4,0
770,22,6629,4,0
771,22,1790,4,0
772,22,6376,2,0
773,22,4902,1,0
774,22,8623,1,0
775,22,4290,2,0
776,22,6686,2,0
777,22,3193,1,0
778,22,3093,4,0
779,22,3988,1,0
780,22,2758,2,0
781,451,8355,2,0
782,451,2464,3,0
783,451,6372,1,0
784,451,658,3,0
785,451,1136,3,0
786,451,7676,3,0
787,451,125,3,0
788,22,2780,3,0
789,22,311,4,0
790,22,7621,4,0
791,22,8396,1,0
792,22,5322,1,0
793,22,7336,1,0
794,22,655,3,0
795,22,220,3,0
796,22,725,4,0
797,22,7121,2,0
798,451,7406,4,0
799,451,5921,1,0
800,451,3580,2,0
801,451,3999,1,0
802,451,3806,3,0
803,451,1060,4,0
804,451,6581,1,0
805,451,4769,4,0
806,22,2163,1,0
807,451,5680,3,0
808,22,1171,3,0
809,451,2576,1,0
810,22,1275,3,0
811,451,3539,4,0
812,22,8036,2,0
813,22,4415,3,0
814,22,2355,4,0
815,22,5325,2,0
816,22,1453,3,0
817,22,6858,4,0
818,22,4067,4,0
819,22,2777,1,0
820,451,7014,2,0
821,451,4838,3,0
822,451,5620,1,0
823,451,4853,2,0
824,451,4212,1,0
825,451,7572,3,0
826,451,3616,1,0
827,451,4863,1,0
828,451,7604,4,0
829,22,3623,1,0
830,451,2721,1,0
831,22,5647,4,0
832,451,8380,2,0
833,22,7557,2,0
834,22,6107,2,0
835,22,8648,4,0
836,22,2772,4,0
837,22,1778,1,0
838,22,110,2,0
839,22,3918,3,0
840,22,3398,4,0
841,262,8239,3,0
842,262,4316,1,0
843,262,7920,4,0
844,262,1030,2,0
845,262,7248,1,0
846,262,5097,3,0
847,22,2478,2,0
848,262,7609,3,0
849,451,4390,1,0
850,22,2949,3,0
851,262,7575,3,0
852,451,4147,3,0
853,452,8337,3,0
854,452,2280,3,0
855,452,8630,1,0
856,452,6966,3,0
857,452,8554,2,0
858,452,5724,2,0
859,452,3635,3,0
860,452,1720,4,0
861,22,3850,4,0
862,451,8154,4,0
863,22,8146,2,0
864,262,4374,1,0
865,22,3034,2,0
866,262,63,2,0
867,22,8021,3,0
868,22,1988,2,0
869,22,462,3,0
870,22,4620,1,0
871,22,4042,2,0
872,22,1849,3,0
873,22,8378,2,0
874,22,773,4,0
875,22,4756,3,0
876,22,2771,2,0
877,22,7065,2,0
878,22,2655,3,0
879,22,4988,2,0
880,22,6678,4,0
881,22,7413,2,0
882,22,6973,3,0
883,22,8245,1,0
884,22,184,2,0
885,22,2618,4,0
886,22,2354,3,0
887,22,6752,2,0
888,22,4473,2,0
889,22,3138,4,0
890,22,807,2,0
891,22,2347,4,0
892,22,1985,2,0
893,22,7433,4,0
894,22,6364,4,0
895,22,4904,4,0
896,22,5337,2,0
897,22,5405,1,0
898,22,4539,2,0
899,22,1512,2,0
900,22,602,4,0
901,262,7546,4,0
902,262,738,4,0
903,262,7869,2,0
904,262,4749,4,0
905,262,8445,4,0
906,262,3658,2,0
907,262,2465,2,0
908,262,324,3,0
909,262,6351,2,0
910,262,8565,3,0
911,152,3516,4,0
912,152,6021,4,0
913,152,7375,3,0
914,152,4717,1,0
915,152,8328,3,0
916,152,1576,3,0
917,152,5224,2,0
918,152,709,2,0
919,152,1345,2,0
920,152,2861,4,0
921,262,7596,3,0
922,262,8622,3,0
923,262,2485,2,0
924,262,987,1,0
925,262,2045,3,0
926,262,254,3,0
927,262,2883,2,0
928,262,8278,1,0
929,262,2027,1,0
930,262,6010,2,0
931,262,7879,3,0
932,262,4911,1,0
933,262,205,1,0
934,262,323,2,0
935,262,3273,3,0
936,262,1267,1,0
937,262,7078,3,0
938,262,902,1,0
939,262,3217,4,0
940,262,2325,4,0
941,262,3632,1,0
942,262,4956,4,0
943,262,545,4,0
944,262,1130,2,0
945,262,3682,4,0
946,262,7562,3,0
947,262,7287,2,0
948,262,1648,4,0
949,262,571,4,0
950,262,7271,4,0
951,262,475,2,0
952,262,6097,1,0
953,262,1494,4,0
954,262,5932,4,0
955,262,1457,4,0
956,262,5542,2,0
957,262,1656,4,0
958,262,5215,2,0
959,262,6409,2,0
960,262,2433,3,0
961,452,2664,4,0
962,452,916,4,0
963,452,7188,3,0
964,452,6943,4,0
965,452,1439,1,0
966,452,4250,1,0
967,452,5301,3,0
968,452,7045,4,0
969,452,6108,1,0
970,452,8414,3,0
971,262,7320,3,0
972,262,620,2,0
973,262,8432,3,0
974,452,8581,1,0
975,262,533,3,0
976,452,2204,1,0
977,262,1285,4,0
978,452,3265,2,0
979,262,7687,1,0
980,452,2753,2,0
981,262,4807,1,0
982,452,3277,3,0
983,452,2795,4,0
984,452,5187,3,0
985,452,1700,4,0
986,452,8308,1,0
987,452,1788,2,0
988,262,4653,2,0
989,262,485,2,0
990,262,1068,4,0
991,262,1379,2,0
992,452,7546,1,0
993,262,6402,2,0
994,452,5467,2,0
995,262,5853,3,0
996,452,7110,4,0
997,262,4185,4,0
998,452,1442,2,0
999,262,2576,2,0
1000,452,8410,4,0
1001,262,6989,3,0
1002,452,3836,4,0
1003,452,1328,2,0
1004,452,785,3,0
1005,452,3199,4,0
1006,452,4060,4,0
1007,262,1345,1,0
1008,262,4113,2,0
1009,262,7570,3,0
1010,262,6532,2,0
1011,452,8539,3,0
1012,452,2675,3,0
1013,262,5447,4,0
1014,452,1832,2,0
1015,262,97,3,0
1016,452,52,3,0
1017,262,5912,2,0
1018,452,928,4,0
1019,262,3349,3,0
1020,452,7904,1,0
1021,262,7474,1,0
1022,452,1769,3,0
1023,452,189,2,0
1024,452,7992,3,0
1025,452,7701,2,0
1026,262,6753,2,0
1027,262,592,4,0
1028,262,1265,2,0
1029,262,5499,4,0
1030,262,4451,2,0
1031,262,573,3,0
1032,262,2705,3,0
1033,262,2229,4,0
1034,262,934,2,0
1035,262,2015,3,0
1036,262,3281,4,0
1037,262,4475,3,0
1038,262,7838,2,0
1039,262,43,2,0
1040,262,6452,2,0
1041,262,8272,4,0
1042,262,7837,1,0
1043,262,1527,1,0
1044,262,6764,1,0
1045,262,2826,4,0
1046,262,3660,4,0
1047,262,2974,3,0
1048,262,4160,2,0
1049,262,8664,3,0
1050,262,7047,2,0
1051,262,7020,3,0
1052,262,4084,3,0
1053,262,5857,2,0
1054,262,2496,3,0
1055,262,7495,3,0
1056,262,1229,2,0
1057,262,805,1,0
1058,262,2836,1,0
1059,262,3988,2,0
1060,262,2665,1,0
1061,262,849,2,0
1062,22,8041,2,0
1063,262,158,2,0
1064,22,3478,3,0
1065,22,7237,3,0
1066,22,1362,1,0
1067,22,2623,3,0
1068,22,2022,2,0
1069,22,7509,3,0
1070,22,4957,2,0
1071,262,2180,2,0
1072,262,4443,1,0
1073,262,2527,3,0
1074,262,6425,2,0
1075,262,4520,2,0
1076,262,7320,1,0
1077,22,3357,4,0
1078,262,3588,2,0
1079,22,2130,4,0
1080,262,7408,1,0
1081,22,7947,4,0
1082,22,8639,2,0
1083,22,6322,1,0
1084,22,1977,1,0
1085,22,8104,2,0
1086,22,3040,1,0
1087,22,7827,1,0
1088,22,6440,4,0
1089,22,293,4,0
1090,22,3274,3,0
1091,22,5835,4,0
1092,22,4610,1,0
1093,22,5948,4,0
1094,22,4900,3,0
1095,22,2099,2,0
1096,22,4707,1,0
1097,22,1995,3,0
1098,22,5108,2,0
1099,22,8148,1,0
1100,22,6915,4,0
1101,452,8454,3,0
1102,452,7086,4,0
1103,452,8704,2,0
1104,452,4934,4,0
1105,452,4656,3,0
1106,452,52,4,0
1107,22,6948,3,0
1108,22,7267,2,0
1109,22,5695,1,0
1110,22,6954,1,0
1111,22,5573,3,0
1112,22,1180,1,0
1113,22,3634,1,0
1114,22,3655,3,0
1115,22,2327,4,0
1116,22,2891,3,0
1117,452,1141,3,0
1118,452,4916,2,0
1119,452,6849,2,0
1120,452,8451,1,0
1121,452,4454,2,0
1122,452,5762,1,0
1123,452,1730,3,0
1124,22,6584,3,0
1125,452,911,2,0
1126,22,7171,3,0
1127,452,6781,3,0
1128,22,8024,1,0
1129,452,7054,1,0
1130,22,6271,1,0
1131,452,3484,2,0
1132,22,2457,1,0
1133,22,7549,2,0
1134,22,4052,2,0
1135,22,3625,1,0
1136,22,8120,3,0
1137,22,84,2,0
1138,452,8007,3,0
1139,452,4999,3,0
1140,452,2552,4,0
1141,452,2001,1,0
1142,452,903,1,0
1143,452,6065,3,0
1144,452,649,4,0
1145,452,8378,4,0
1146,22,2156,4,0
1147,452,2796,4,0
1148,22,674,4,0
1149,452,6976,2,0
1150,22,786,1,0
1151,452,2176,4,0
1152,22,1398,1,0
1153,22,1025,3,0
1154,22,7055,3,0
1155,22,5252,4,0
1156,22,3336,2,0
1157,22,6868,3,0
1158,22,8004,1,0
1159,22,2720,2,0
1160,452,2463,2,0
1161,452,1943,1,0
1162,452,6125,4,0
1163,452,8512,2,0
1164,452,962,1,0
1165,452,1523,3,0
1166,452,2565,2,0
1167,452,2364,2,0
1168,452,5106,4,0
1169,22,8440,3,0
1170,452,739,1,0
1171,22,2773,2,0
1172,452,6643,3,0
1173,22,3501,1,0
1174,22,5505,2,0
1175,22,4608,3,0
1176,22,6628,1,0
1177,22,8451,1,0
1178,22,737,2,0
1179,22,4192,2,0
1180,22,8212,4,0
1181,22,7653,4,0
1182,452,5644,4,0
1183,22,4974,3,0
1184,452,1557,4,0
1185,452,5982,4,0
1186,452,8611,4,0
1187,452,235,3,0
1188,452,6338,1,0
1189,452,5231,4,0
1190,452,1872,3,0
1191,452,2004,3,0
1192,452,7819,4,0
1193,22,8651,2,0
1194,452,5597,3,0
1195,22,6374,1,0
1196,22,243,3,0
1197,22,7040,2,0
1198,22,4690,2,0
1199,22,5236,4,0
1200,22,4375,3,0
1201,22,3990,2,0
1202,22,4821,4,0
1203,22,2695,3,0
1204,452,3456,3,0
1205,22,4930,2,0
1206,452,5619,4,0
1207,22,2975,1,0
1208,452,7235,3,0
1209,452,4753,2,0
1210,452,6279,1,0
1211,452,1329,2,0
1212,452,7905,2,0
1213,452,4327,2,0
1214,452,8505,4,0
1215,452,7882,1,0
1216,22,3451,2,0
1217,22,5418,2,0
1218,22,243,1,0
1219,22,1396,2,0
1220,22,1719,1,0
1221,22,6592,4,0
1222,22,7426,2,0
1223,22,4314,4,0
1224,22,7451,2,0
1225,22,2105,3,0
1226,22,1031,3,0
1227,22,6653,2,0
1228,22,8605,2,0
1229,22,3193,2,0
1230,22,6857,4,0
1231,452,1024,2,0
1232,452,7890,3,0
1233,452,7210,3,0
1234,452,7089,3,0
1235,452,6175,2,0
1236,452,210,3,0
1237,452,7874,2,0
1238,452,2410,1,0
1239,452,2545,2,0
1240,452,6633,4,0
1241,452,1390,4,0
1242,452,8409,3,0
1243,452,4969,3,0
1244,452,4432,3,0
1245,452,3913,4,0
1246,152,5649,4,0
1247,152,5203,4,0
1248,624,8044,2,0
1249,263,4776,3,0
1250,263,2708,1,0
1251,152,7758,1,0
1252,624,2613,1,0
1253,152,7457,2,0
1254,624,1537,2,0
1255,152,219,2,0
1256,624,2844,2,0
1257,152,4743,1,0
1258,624,7110,4,0
